Square,NumChecklists,NumBirdChecklists,NumBirds
4086;-12413,6.0,0.0,0
3365;-11783,12.0,0.0,0
3795;-12219,10.0,0.0,0
3395;-11813,1.0,0.0,0
4080;-12368,1.0,0.0,0
3372;-11815,1.0,0.0,0
3311;-11712,1.0,0.0,0
3695;-12173,34.0,0.0,0
3874;-12078,1.0,0.0,0
3435;-11787,4.0,3.0,3.0
4071;-12395,2.0,2.0,12.0
3899;-12033,1.0,1.0,2.0
3879;-12124,6.0,0.0,0
3694;-12171,1.0,0.0,0
3683;-11977,1.0,0.0,0
3276;-11716,18.0,0.0,0
4183;-12099,2.0,0.0,0
3717;-11801,2.0,0.0,0
3778;-12083,3.0,0.0,0
3941;-12065,1.0,1.0,3.0
3989;-12276,2.0,2.0,2.0
3772;-11859,2.0,2.0,2.0
3795;-12045,2.0,0.0,0
3362;-11793,1.0,0.0,0
3417;-11823,19.0,0.0,0
3482;-11813,2.0,0.0,0
3379;-11820,18.0,0.0,0
3778;-12224,1.0,0.0,0
3827;-12225,3.0,0.0,0
3482;-11938,1.0,0.0,0
3655;-12193,1.0,0.0,0
3429;-11930,2.0,0.0,0
3712;-12016,1.0,0.0,0
3480;-11866,5.0,0.0,0
3830;-12168,1.0,0.0,0
4107;-12414,2.0,1.0,1.0
3309;-11730,6.0,0.0,0
3732;-12192,1.0,0.0,0
3769;-12243,54.0,41.0,111.0
3921;-12201,3.0,0.0,0
3364;-11799,1.0,0.0,0
4152;-12403,3.0,1.0,2.0
3408;-11776,1.0,0.0,0
4115;-12135,1.0,0.0,0
3633;-11956,1.0,0.0,0
3451;-11981,1.0,0.0,0
3849;-12276,8.0,0.0,0
3399;-11836,1.0,0.0,0
3766;-12032,1.0,0.0,0
4128;-12233,1.0,0.0,0
3499;-11872,4.0,0.0,0
3876;-12174,2.0,0.0,0
3748;-11949,1.0,0.0,0
3786;-12232,4.0,0.0,0
4051;-12350,2.0,2.0,7.0
3426;-11917,2.0,0.0,0
3736;-11961,4.0,3.0,10.0
3283;-11653,1.0,0.0,0
3396;-11601,3.0,0.0,0
3757;-11823,1.0,0.0,0
3494;-12049,19.0,0.0,0
3565;-11835,17.0,0.0,0
4160;-12409,1.0,0.0,0
3842;-12004,2.0,2.0,15.0
3998;-12048,1.0,1.0,2.0
4156;-12027,1.0,0.0,0
3850;-12246,2.0,0.0,0
3755;-12209,48.0,1.0,1.0
3411;-11796,3.0,0.0,0
3913;-12113,1.0,0.0,0
3305;-11725,9.0,0.0,0
3983;-12067,1.0,0.0,0
3450;-12006,55.0,0.0,0
3690;-12175,3.0,0.0,0
3553;-12083,1.0,1.0,5.0
3864;-12133,2.0,0.0,0
3929;-12189,5.0,0.0,0
3743;-11966,2.0,0.0,0
3785;-12156,3.0,0.0,0
3808;-12215,8.0,0.0,0
3892;-12103,2.0,0.0,0
3366;-11742,2.0,0.0,0
3866;-12021,1.0,0.0,0
3467;-11834,3.0,0.0,0
3675;-12174,1.0,0.0,0
3740;-12209,7.0,0.0,0
3362;-11755,43.0,0.0,0
3794;-12226,3.0,3.0,12.0
3346;-11466,1.0,0.0,0
4156;-12151,1.0,0.0,0
3427;-11889,1.0,0.0,0
3687;-12182,140.0,0.0,0
3403;-11650,2.0,0.0,0
4170;-12409,1.0,1.0,3.0
3952;-12373,4.0,4.0,14.0
3398;-11617,1.0,0.0,0
3434;-11834,12.0,0.0,0
3920;-12125,5.0,0.0,0
4072;-12425,14.0,0.0,0
3421;-11696,55.0,42.0,128.0
3427;-11803,39.0,6.0,8.0
3933;-12374,2.0,0.0,0
3433;-11844,16.0,1.0,1.0
3804;-12011,1.0,0.0,0
3855;-12142,18.0,0.0,0
3572;-11830,1.0,0.0,0
3798;-12296,42.0,0.0,0
4130;-12193,1.0,0.0,0
3753;-11864,1.0,0.0,0
4067;-12368,1.0,1.0,3.0
3932;-12283,1.0,1.0,1.0
3322;-11655,8.0,0.0,0
3410;-11770,9.0,0.0,0
3936;-12006,5.0,5.0,12.0
3792;-12205,4.0,0.0,0
4188;-12418,3.0,0.0,0
3681;-11814,1.0,0.0,0
3461;-12019,1.0,0.0,0
3723;-12187,58.0,3.0,2.0
3401;-11717,1.0,0.0,0
3428;-11749,1.0,0.0,0
3799;-12246,3.0,0.0,0
3719;-11920,2.0,0.0,0
3816;-12158,1.0,0.0,0
3902;-12072,3.0,0.0,0
3598;-11842,6.0,1.0,1.0
3396;-11780,3.0,0.0,0
3848;-12234,3.0,0.0,0
4011;-12070,1.0,0.0,0
3547;-11873,2.0,0.0,0
3297;-11713,2.0,0.0,0
3763;-11881,2.0,0.0,0
3393;-11808,4.0,0.0,0
3947;-12013,13.0,12.0,21.0
3930;-12069,1.0,0.0,0
3492;-11854,2.0,0.0,0
4114;-12230,1.0,1.0,1.0
3531;-12066,4.0,0.0,0
3447;-11784,46.0,0.0,0
3802;-12213,4.0,0.0,0
3653;-12183,1.0,0.0,0
3564;-11841,3.0,0.0,0
3792;-12255,7.0,2.0,4.0
3932;-12078,2.0,2.0,4.0
3900;-12340,3.0,2.0,6.0
4169;-12161,1.0,0.0,0
3781;-12236,2.0,0.0,0
3549;-11807,3.0,0.0,0
3677;-11834,7.0,2.0,3.0
4058;-12236,9.0,0.0,0
3678;-12124,3.0,0.0,0
3359;-11789,1.0,0.0,0
3280;-11698,5.0,0.0,0
3272;-11716,1.0,0.0,0
3332;-11732,19.0,0.0,0
3847;-12300,4.0,3.0,5.0
3833;-12106,1.0,0.0,0
3432;-11800,252.0,217.0,720.0
3924;-12097,1.0,1.0,2.0
3892;-12122,1.0,0.0,0
3924;-12005,2.0,2.0,10.0
3464;-12005,1.0,0.0,0
3278;-11698,6.0,0.0,0
3626;-11992,1.0,0.0,0
3811;-12052,2.0,0.0,0
3841;-12269,1.0,0.0,0
3786;-12045,2.0,0.0,0
3348;-11758,1.0,0.0,0
3678;-12163,1.0,0.0,0
3746;-12228,59.0,20.0,43.0
3813;-12233,2.0,0.0,0
3787;-12195,1.0,0.0,0
3687;-11993,1.0,0.0,0
3519;-11861,4.0,4.0,0.0
3834;-12270,24.0,0.0,0
3646;-11859,1.0,1.0,2.0
3743;-12220,4.0,0.0,0
3718;-12234,6.0,1.0,5.0
3654;-11752,13.0,0.0,0
3781;-12219,2.0,2.0,5.0
3423;-11810,2.0,2.0,3.0
3915;-12161,7.0,0.0,0
3415;-11836,1.0,0.0,0
3932;-12310,1.0,0.0,0
3831;-11959,2.0,0.0,0
3422;-11811,3.0,0.0,0
3855;-12140,6.0,0.0,0
3804;-12152,1.0,0.0,0
3929;-12310,10.0,0.0,0
3483;-11753,1.0,0.0,0
3282;-11655,1.0,0.0,0
3740;-11838,24.0,0.0,0
4103;-12366,1.0,0.0,0
3441;-11969,4.0,0.0,0
3674;-11981,2.0,0.0,0
4059;-12300,1.0,1.0,1.0
3367;-11802,1.0,0.0,0
3448;-11814,1.0,0.0,0
3614;-11854,2.0,0.0,0
3910;-12104,4.0,0.0,0
3726;-12223,7.0,5.0,10.0
3998;-12088,1.0,1.0,1.0
4087;-12173,1.0,0.0,0
3408;-11714,1.0,0.0,0
3378;-11780,5.0,0.0,0
3921;-12200,6.0,0.0,0
3423;-11716,41.0,41.0,171.0
3704;-12208,1.0,0.0,0
3741;-12139,2.0,0.0,0
3715;-12180,1.0,0.0,0
3325;-11640,138.0,0.0,0
3414;-11784,1.0,0.0,0
3634;-12154,1.0,0.0,0
3837;-12096,1.0,0.0,0
3781;-11988,1.0,0.0,0
4103;-12172,1.0,0.0,0
3733;-11832,1.0,0.0,0
3976;-12020,3.0,0.0,0
3734;-12194,15.0,0.0,0
3822;-12263,1.0,0.0,0
3608;-12141,3.0,0.0,0
3527;-11994,2.0,0.0,0
3571;-11817,1.0,0.0,0
3732;-11818,1.0,0.0,0
3718;-12062,12.0,0.0,0
3375;-11783,1.0,0.0,0
3599;-12235,1.0,0.0,0
3838;-12280,1.0,0.0,0
3723;-12181,2.0,0.0,0
3295;-11709,2.0,0.0,0
3766;-12249,11.0,0.0,0
3337;-11746,2.0,0.0,0
3322;-11551,56.0,0.0,0
3422;-11766,42.0,32.0,100.0
3328;-11480,1.0,0.0,0
3987;-12199,1.0,0.0,0
3259;-11701,1.0,0.0,0
3441;-11958,1.0,0.0,0
3376;-11786,1.0,0.0,0
4029;-12262,1.0,0.0,0
4056;-12237,12.0,1.0,5.0
3412;-11772,17.0,0.0,0
3285;-11677,3.0,0.0,0
3866;-12147,1.0,0.0,0
3379;-11776,1.0,0.0,0
3773;-11960,15.0,8.0,19.0
3916;-12324,1.0,1.0,2.0
3733;-12171,7.0,0.0,0
3820;-12274,2.0,1.0,5.0
3782;-11906,21.0,1.0,1.0
3657;-12177,3.0,0.0,0
3365;-11785,23.0,0.0,0
3400;-11613,7.0,0.0,0
3952;-12196,1.0,0.0,0
3834;-12264,8.0,0.0,0
3531;-12081,1.0,0.0,0
3281;-11687,2.0,0.0,0
3647;-12118,20.0,15.0,53.0
3779;-11986,55.0,47.0,347.0
3828;-12242,1.0,0.0,0
3366;-11452,100.0,0.0,0
3854;-12030,7.0,4.0,11.0
3789;-11895,2.0,0.0,0
3427;-11919,1.0,0.0,0
3937;-12089,8.0,0.0,0
3773;-12148,1.0,0.0,0
3885;-12272,24.0,10.0,16.0
4046;-12420,1.0,0.0,0
3558;-12064,1.0,0.0,0
3939;-12088,9.0,6.0,18.0
3345;-11696,3.0,0.0,0
3759;-12026,1.0,0.0,0
3978;-12324,1.0,0.0,0
3705;-12085,1.0,0.0,0
3895;-12134,2.0,0.0,0
3925;-12035,2.0,0.0,0
3749;-11962,4.0,2.0,3.0
3768;-12241,2.0,0.0,0
3969;-12177,2.0,0.0,0
3746;-12103,8.0,0.0,0
3962;-12057,139.0,90.0,211.0
3805;-12282,1.0,1.0,2.0
3804;-12286,8.0,3.0,3.0
4123;-12410,1.0,0.0,0
3774;-12195,1.0,0.0,0
3682;-12128,7.0,0.0,0
3532;-11984,4.0,0.0,0
3875;-12116,2.0,0.0,0
3309;-11662,2.0,0.0,0
3663;-11901,1.0,0.0,0
3934;-12079,4.0,0.0,0
3407;-11767,4.0,0.0,0
3370;-11826,8.0,0.0,0
3415;-11795,1.0,0.0,0
4010;-12138,16.0,11.0,12.0
3872;-12014,4.0,4.0,10.0
3786;-12231,72.0,0.0,0
3788;-11895,48.0,11.0,23.0
3378;-11673,1.0,1.0,2.0
3427;-11749,2.0,0.0,0
3937;-12005,1.0,0.0,0
3393;-11735,1.0,0.0,0
3800;-12248,3.0,0.0,0
3866;-12113,2.0,0.0,0
4013;-12128,1.0,0.0,0
3923;-12317,16.0,1.0,2.0
3277;-11668,1.0,0.0,0
3919;-12027,3.0,0.0,0
3579;-11948,1.0,0.0,0
3749;-12087,1.0,0.0,0
3880;-12089,5.0,1.0,1.0
3751;-12154,7.0,0.0,0
3303;-11728,2.0,0.0,0
3905;-12249,1.0,0.0,0
3778;-12125,1.0,0.0,0
3649;-11952,1.0,0.0,0
3416;-11922,45.0,0.0,0
3356;-11725,2.0,0.0,0
3419;-11738,1.0,0.0,0
3953;-12030,2.0,2.0,0.0
3914;-12103,1.0,1.0,2.0
3779;-11857,2.0,0.0,0
4181;-12416,1.0,1.0,1.0
3743;-12213,1.0,0.0,0
3692;-12186,1.0,0.0,0
3380;-11647,1.0,0.0,0
3422;-11905,14.0,0.0,0
3821;-12013,1.0,1.0,1.0
4049;-12146,2.0,2.0,16.0
3480;-11900,3.0,2.0,2.0
3776;-12004,1.0,0.0,0
3873;-12120,1.0,0.0,0
3779;-12106,3.0,0.0,0
4084;-12406,21.0,17.0,38.0
3763;-12058,9.0,0.0,0
3374;-11758,13.0,0.0,0
3951;-12376,1.0,1.0,8.0
3813;-12293,1.0,0.0,0
3933;-12379,1.0,0.0,0
3398;-11601,5.0,0.0,0
3694;-12206,124.0,1.0,3.0
3613;-11859,1.0,1.0,1.0
3783;-12222,3.0,0.0,0
4010;-12095,12.0,8.0,25.0
3697;-12212,13.0,4.0,9.0
3446;-11784,1.0,0.0,0
3503;-12062,306.0,0.0,0
3757;-12200,23.0,0.0,0
3287;-11723,3.0,0.0,0
4087;-12395,1.0,1.0,2.0
3835;-12095,58.0,0.0,0
3551;-12069,1.0,0.0,0
3879;-12039,4.0,3.0,5.0
3859;-12170,1.0,0.0,0
3285;-11663,2.0,0.0,0
4042;-12063,9.0,0.0,0
3900;-12255,3.0,0.0,0
3842;-12276,1.0,0.0,0
3840;-11978,3.0,3.0,6.0
3838;-12154,1.0,0.0,0
3834;-12091,4.0,1.0,1.0
3716;-12060,3.0,0.0,0
3927;-12008,8.0,6.0,28.0
3503;-11877,1.0,0.0,0
3877;-12225,1.0,0.0,0
3771;-12124,1.0,0.0,0
3410;-11824,9.0,0.0,0
3864;-12121,11.0,0.0,0
3832;-12233,15.0,1.0,1.0
3597;-11858,1.0,0.0,0
3797;-11991,2.0,0.0,0
3411;-11830,18.0,0.0,0
3292;-11849,16.0,0.0,0
3756;-11862,1.0,0.0,0
3811;-12230,2.0,0.0,0
3818;-12000,3.0,1.0,3.0
3463;-11933,14.0,3.0,6.0
3531;-12086,2.0,0.0,0
3397;-11843,357.0,0.0,0
3653;-12191,196.0,19.0,26.0
3448;-11792,1.0,0.0,0
3947;-12380,136.0,1.0,2.0
4122;-12227,6.0,4.0,11.0
3259;-11710,7.0,0.0,0
3599;-11995,1.0,0.0,0
3577;-11964,4.0,0.0,0
4135;-12402,30.0,27.0,81.0
4016;-12224,1.0,0.0,0
3563;-11783,4.0,0.0,0
3435;-11856,18.0,0.0,0
3800;-12236,18.0,0.0,0
4086;-12408,10.0,2.0,2.0
3529;-12085,2.0,0.0,0
3805;-12250,49.0,0.0,0
3860;-12111,1.0,0.0,0
3853;-12157,2.0,0.0,0
3737;-11841,2.0,0.0,0
4087;-12410,3.0,0.0,0
3731;-12210,1.0,1.0,2.0
3849;-12290,4.0,3.0,3.0
3659;-12163,2.0,1.0,1.0
3738;-12220,1.0,0.0,0
4068;-12142,5.0,2.0,2.0
4025;-12061,5.0,2.0,2.0
3865;-11952,18.0,0.0,0
3827;-12288,1.0,0.0,0
3820;-12245,1.0,0.0,0
3831;-12304,86.0,0.0,0
4035;-12020,1.0,0.0,0
4038;-12216,1.0,0.0,0
3393;-11756,4.0,0.0,0
3494;-11940,1.0,0.0,0
3804;-12023,1.0,1.0,3.0
3833;-12091,2.0,0.0,0
3425;-11765,1.0,0.0,0
3434;-11766,1.0,0.0,0
3508;-11863,13.0,0.0,0
3314;-11553,1.0,0.0,0
3326;-11707,1.0,0.0,0
3497;-11856,1.0,0.0,0
3676;-12162,3.0,0.0,0
3565;-11849,2.0,0.0,0
3791;-12130,1.0,0.0,0
4082;-12403,2.0,1.0,2.0
3787;-12257,4.0,2.0,4.0
3932;-12381,2.0,0.0,0
3896;-12192,2.0,0.0,0
3761;-12006,2.0,0.0,0
3764;-12031,2.0,0.0,0
3837;-12263,1.0,1.0,1.0
3839;-12137,25.0,0.0,0
3408;-11443,1.0,0.0,0
3935;-12265,3.0,0.0,0
3655;-11748,1.0,0.0,0
3372;-11803,12.0,0.0,0
3875;-12352,16.0,6.0,23.0
3853;-12126,1.0,0.0,0
4071;-12292,4.0,2.0,2.0
3932;-12008,6.0,4.0,7.0
3783;-11984,40.0,25.0,51.0
3982;-12042,1.0,0.0,0
3769;-11898,3.0,2.0,3.0
3745;-12233,1.0,1.0,2.0
3440;-11954,2.0,0.0,0
3853;-12174,20.0,0.0,0
3805;-12149,1.0,0.0,0
3387;-11735,6.0,0.0,0
3376;-11777,1.0,0.0,0
3407;-11839,1.0,0.0,0
3740;-12207,2.0,0.0,0
3723;-12189,1.0,0.0,0
3854;-12272,1.0,1.0,3.0
3878;-12103,1.0,0.0,0
3525;-12069,2.0,0.0,0
3274;-11708,1.0,0.0,0
3792;-11904,5.0,0.0,0
3401;-11817,1.0,0.0,0
3410;-11738,1.0,0.0,0
3945;-12380,31.0,16.0,37.0
3790;-12266,1.0,0.0,0
3854;-12105,1.0,0.0,0
3940;-12064,2.0,2.0,2.0
3786;-11964,1.0,1.0,1.0
3729;-11815,1.0,0.0,0
3738;-12147,20.0,0.0,0
3843;-12146,7.0,0.0,0
3809;-12284,2.0,0.0,0
3739;-12182,1.0,1.0,6.0
3910;-12130,2.0,0.0,0
3423;-11818,17.0,4.0,5.0
3743;-12207,4.0,0.0,0
3732;-11956,2.0,0.0,0
3794;-11910,2.0,0.0,0
3834;-12268,2.0,0.0,0
3741;-12191,1.0,0.0,0
3788;-11990,6.0,6.0,16.0
4136;-12355,1.0,1.0,2.0
3784;-11906,3.0,0.0,0
3903;-12276,2.0,0.0,0
3625;-12023,2.0,0.0,0
3923;-12086,6.0,2.0,4.0
3904;-12132,1.0,0.0,0
4028;-12182,1.0,0.0,0
3943;-12013,6.0,2.0,2.0
3396;-11616,1.0,0.0,0
3771;-12241,9.0,0.0,0
3773;-12243,2.0,0.0,0
3924;-12001,2.0,2.0,15.0
4153;-12292,12.0,10.0,19.0
3733;-12025,6.0,0.0,0
3495;-12061,1.0,0.0,0
3373;-11837,1.0,0.0,0
3646;-11687,5.0,0.0,0
3942;-12379,4.0,2.0,4.0
3902;-12104,1.0,0.0,0
3444;-11855,5.0,0.0,0
3398;-11773,4.0,0.0,0
3400;-11802,4.0,0.0,0
3990;-12000,28.0,0.0,0
3954;-12031,34.0,16.0,28.0
3460;-12035,2.0,0.0,0
3771;-11966,4.0,4.0,10.0
3544;-11839,3.0,3.0,3.0
3741;-11861,8.0,0.0,0
3823;-12202,8.0,0.0,0
3887;-12242,3.0,0.0,0
3275;-11702,14.0,0.0,0
3696;-12213,2.0,0.0,0
3586;-11833,1.0,0.0,0
3455;-12008,2.0,0.0,0
3785;-12091,1.0,0.0,0
3738;-12223,1.0,1.0,1.0
3842;-12242,1.0,0.0,0
3379;-11649,2.0,0.0,0
3939;-12014,2.0,0.0,0
3744;-12129,1.0,0.0,0
3697;-12202,238.0,2.0,2.0
3272;-11705,1.0,0.0,0
3497;-12042,36.0,0.0,0
3401;-11801,6.0,0.0,0
3573;-11842,1.0,0.0,0
3762;-11908,16.0,16.0,28.0
3821;-12214,1.0,0.0,0
3536;-11765,11.0,0.0,0
3851;-12307,1.0,1.0,3.0
3757;-12097,29.0,0.0,0
3797;-12198,4.0,0.0,0
3802;-12133,1.0,0.0,0
3829;-12232,1.0,1.0,1.0
3405;-11811,34.0,0.0,0
3721;-12188,19.0,3.0,6.0
3942;-12038,8.0,6.0,10.0
4081;-12368,1.0,0.0,0
3403;-11970,2.0,0.0,0
3471;-11941,1.0,1.0,2.0
3853;-12172,10.0,0.0,0
3880;-11977,27.0,6.0,10.0
3265;-11661,1.0,0.0,0
3368;-11764,1.0,0.0,0
3750;-12235,13.0,3.0,7.0
3676;-12150,1.0,0.0,0
3629;-12184,3.0,2.0,3.0
3513;-12011,1.0,0.0,0
4156;-12368,2.0,0.0,0
3717;-12089,1.0,0.0,0
3438;-11944,1.0,0.0,0
3614;-11955,52.0,0.0,0
3939;-12026,4.0,4.0,10.0
3798;-12039,20.0,2.0,3.0
4103;-12365,4.0,0.0,0
4130;-12089,7.0,1.0,3.0
3865;-12283,5.0,1.0,2.0
3649;-12115,1.0,0.0,0
3306;-11570,3.0,0.0,0
4144;-12049,3.0,0.0,0
3400;-11975,1.0,0.0,0
3371;-11714,1.0,0.0,0
3732;-11854,2.0,0.0,0
3914;-12317,3.0,1.0,2.0
3716;-12163,1.0,1.0,2.0
3510;-12063,1.0,0.0,0
3773;-12095,3.0,0.0,0
3569;-11844,20.0,0.0,0
3582;-12137,1.0,0.0,0
3836;-12231,1.0,0.0,0
3331;-11668,4.0,0.0,0
3403;-11694,34.0,25.0,50.0
3812;-12231,4.0,0.0,0
3415;-11685,1.0,1.0,2.0
3910;-12107,2.0,0.0,0
3826;-12228,27.0,1.0,1.0
3790;-12235,32.0,0.0,0
3708;-12146,2.0,1.0,3.0
3739;-12207,26.0,0.0,0
3655;-11876,1.0,0.0,0
3491;-11933,1.0,0.0,0
3801;-12265,2.0,0.0,0
3346;-11606,10.0,0.0,0
3812;-12251,3.0,0.0,0
3695;-12187,4.0,2.0,2.0
3442;-11980,38.0,0.0,0
3939;-12121,1.0,1.0,1.0
3396;-11791,6.0,0.0,0
3500;-11950,2.0,0.0,0
3708;-12106,20.0,0.0,0
3585;-12076,12.0,0.0,0
3355;-11658,1.0,0.0,0
3427;-11880,5.0,0.0,0
3659;-12194,3.0,3.0,4.0
3913;-12105,106.0,37.0,54.0
3369;-11620,1.0,0.0,0
4145;-12024,7.0,2.0,4.0
3541;-11822,1.0,0.0,0
3420;-11829,8.0,0.0,0
3415;-11937,8.0,0.0,0
3521;-11889,1.0,0.0,0
3938;-12089,10.0,6.0,16.0
3785;-12203,1.0,0.0,0
3850;-12169,2.0,0.0,0
3910;-12110,1.0,0.0,0
3915;-12292,3.0,0.0,0
3758;-12015,2.0,0.0,0
3515;-11535,1.0,0.0,0
3841;-12236,1.0,1.0,1.0
3408;-11849,1.0,0.0,0
3841;-12268,20.0,3.0,4.0
3295;-11725,30.0,0.0,0
3850;-12104,13.0,0.0,0
3386;-11794,1.0,0.0,0
4055;-12231,6.0,0.0,0
3730;-12202,2.0,0.0,0
3407;-11704,12.0,0.0,0
3610;-11853,6.0,2.0,2.0
3618;-11830,2.0,0.0,0
3937;-12335,1.0,1.0,2.0
3929;-12108,4.0,0.0,0
3811;-12051,23.0,0.0,0
3412;-11833,2.0,0.0,0
3386;-11829,1.0,0.0,0
3358;-11766,2.0,0.0,0
3872;-12086,2.0,0.0,0
3788;-12044,4.0,0.0,0
3449;-11793,1.0,0.0,0
3927;-12259,2.0,0.0,0
3416;-11730,1.0,0.0,0
3880;-12220,3.0,0.0,0
4009;-12407,5.0,1.0,2.0
3843;-12257,2.0,0.0,0
3442;-11961,1.0,0.0,0
3426;-11716,1.0,1.0,1.0
4074;-12421,59.0,0.0,0
3768;-12159,2.0,0.0,0
3799;-12034,2.0,0.0,0
3282;-11653,21.0,2.0,3.0
3879;-11996,4.0,2.0,2.0
4120;-12399,3.0,3.0,9.0
3758;-12202,5.0,0.0,0
3397;-11796,10.0,0.0,0
4033;-12355,1.0,1.0,1.0
3427;-11729,12.0,7.0,8.0
3891;-12232,1.0,0.0,0
4127;-12029,1.0,0.0,0
3991;-12268,1.0,1.0,3.0
4075;-12139,1.0,0.0,0
3780;-12199,1.0,0.0,0
3857;-12184,3.0,0.0,0
3414;-11828,11.0,0.0,0
3453;-11816,1.0,0.0,0
3398;-11845,24.0,0.0,0
3925;-12108,2.0,0.0,0
3766;-12045,3.0,0.0,0
3972;-12185,1.0,0.0,0
3933;-12270,6.0,1.0,2.0
3851;-12210,20.0,0.0,0
3402;-11957,1.0,0.0,0
3743;-12212,4.0,0.0,0
3736;-12193,1.0,0.0,0
3380;-11779,2.0,0.0,0
3803;-12272,1.0,1.0,2.0
4004;-12069,1.0,1.0,1.0
4192;-12416,1.0,0.0,0
4067;-12302,1.0,0.0,0
3421;-11770,1.0,0.0,0
3822;-12253,3.0,0.0,0
3760;-12169,1.0,1.0,2.0
3562;-12089,1.0,0.0,0
4044;-12155,1.0,1.0,1.0
3830;-12222,4.0,2.0,2.0
3844;-12305,5.0,3.0,3.0
3696;-12212,26.0,0.0,0
3781;-12237,9.0,0.0,0
3792;-12228,2.0,1.0,2.0
3735;-12211,1.0,1.0,1.0
3979;-12034,113.0,0.0,0
3722;-12144,7.0,2.0,3.0
3418;-11895,2.0,0.0,0
3836;-12005,1.0,1.0,12.0
3681;-12158,3.0,0.0,0
3427;-11922,1.0,0.0,0
4047;-12436,1.0,0.0,0
3526;-11798,4.0,0.0,0
3512;-11518,3.0,0.0,0
3307;-11725,2.0,0.0,0
3799;-12226,78.0,69.0,223.0
3464;-11837,2.0,0.0,0
3954;-12003,2.0,2.0,4.0
3893;-12107,1.0,0.0,0
3306;-11708,2.0,0.0,0
4107;-12136,1.0,0.0,0
4078;-12418,12.0,0.0,0
3764;-11873,22.0,0.0,0
3720;-11972,10.0,0.0,0
3297;-11714,1.0,0.0,0
3918;-12280,1.0,1.0,1.0
4008;-12145,1.0,1.0,1.0
3908;-12154,1.0,0.0,0
3371;-11576,3.0,0.0,0
3622;-11867,5.0,2.0,4.0
3424;-11825,19.0,0.0,0
4111;-12140,2.0,0.0,0
3782;-12216,13.0,13.0,51.0
3877;-12102,1.0,0.0,0
3739;-12184,1.0,0.0,0
3793;-11913,20.0,15.0,43.0
4173;-12261,11.0,0.0,0
3403;-11724,20.0,0.0,0
3276;-11722,46.0,0.0,0
4014;-12383,1.0,0.0,0
3384;-11789,7.0,0.0,0
4184;-12420,3.0,0.0,0
3418;-11634,1.0,0.0,0
3646;-11720,1.0,0.0,0
3428;-11859,4.0,0.0,0
3415;-11677,3.0,3.0,9.0
3669;-11783,1.0,0.0,0
3745;-12210,261.0,0.0,0
3828;-12141,19.0,0.0,0
3369;-11751,1.0,0.0,0
3537;-12009,24.0,0.0,0
3795;-11911,28.0,22.0,42.0
3620;-11802,4.0,0.0,0
3675;-11971,5.0,0.0,0
3532;-12042,2.0,0.0,0
3291;-11716,1.0,0.0,0
4047;-12230,1.0,0.0,0
3967;-12062,12.0,5.0,18.0
3893;-12000,26.0,16.0,43.0
3931;-12271,7.0,5.0,10.0
4057;-12109,4.0,3.0,4.0
3762;-12175,10.0,7.0,19.0
3695;-12207,1.0,0.0,0
4010;-12093,6.0,2.0,3.0
3627;-11932,2.0,0.0,0
3307;-11728,6.0,0.0,0
3495;-11939,3.0,0.0,0
3527;-11606,89.0,0.0,0
4108;-12415,12.0,3.0,6.0
3927;-12086,10.0,0.0,0
3288;-11446,9.0,0.0,0
3466;-11936,1.0,1.0,1.0
3938;-12310,1.0,1.0,1.0
4118;-12172,1.0,0.0,0
3749;-11841,2.0,0.0,0
3930;-12093,3.0,1.0,2.0
3441;-11757,1.0,0.0,0
3708;-11995,2.0,0.0,0
3844;-12263,1.0,1.0,2.0
3313;-11637,132.0,0.0,0
3795;-12134,5.0,0.0,0
3693;-12162,15.0,12.0,57.0
3747;-11990,1.0,0.0,0
3980;-12171,6.0,0.0,0
4027;-12388,1.0,1.0,1.0
3461;-11843,1.0,0.0,0
3442;-11932,1.0,0.0,0
3884;-12095,1.0,0.0,0
4086;-12189,2.0,2.0,3.0
3939;-12093,10.0,6.0,10.0
3442;-11855,12.0,0.0,0
3402;-11717,1.0,0.0,0
3516;-11865,13.0,0.0,0
3504;-11816,4.0,0.0,0
3313;-11659,1.0,1.0,2.0
3637;-11987,1.0,0.0,0
3943;-12218,6.0,0.0,0
3804;-12285,4.0,2.0,4.0
4129;-12407,4.0,0.0,0
3927;-12089,12.0,11.0,44.0
3850;-12300,1.0,1.0,4.0
3876;-11965,10.0,10.0,30.0
4077;-12417,1.0,1.0,0.0
3402;-11807,3.0,0.0,0
3475;-12017,1.0,0.0,0
3502;-11874,3.0,0.0,0
3740;-12114,2.0,0.0,0
3825;-12214,2.0,0.0,0
4034;-12159,3.0,1.0,3.0
3546;-11568,4.0,0.0,0
3386;-11825,1.0,0.0,0
3396;-11744,1.0,0.0,0
3781;-12066,26.0,0.0,0
3847;-12005,1.0,1.0,11.0
3693;-11983,1.0,0.0,0
3878;-12121,3.0,0.0,0
3587;-11870,3.0,0.0,0
3702;-12193,1.0,1.0,3.0
3437;-11770,8.0,2.0,2.0
3368;-11793,1.0,0.0,0
3452;-11805,23.0,0.0,0
3927;-12379,8.0,2.0,7.0
3855;-12280,3.0,0.0,0
4083;-12406,4.0,0.0,0
4095;-12410,11.0,3.0,4.0
3922;-12316,15.0,5.0,7.0
3814;-12243,6.0,0.0,0
4047;-12306,1.0,0.0,0
3276;-11715,8.0,0.0,0
